"","V1","V2","V3","V4","V5"
"1",0.0641651105384408,0.0668266415520352,0.0807903660523336,0.109545217920827,0.0629390817642544
"2",0.102210611284875,0.0576447795925039,0.061748496895539,0.0475522541414837,0.0516096965093535
"3",0.0986340953308136,0.0648270025927918,0.0154549343498744,0.0428591381897591,0.0832020925098084
"4",0.0212395633695244,0.0639589675036882,0.0333571339351728,0.0287896154093022,0.0491980366082617
"5",0.0253710447186505,0.0908551401830955,0.0577816957973853,0.0320830055285431,0.0277267305455809
"6",0.0112838541245472,0.0223746062899911,0.0430511901749951,0.0518220960265177,0.031505510723166
"7",0.0343031025273207,0.0466282170562854,0.054207460045099,0.0154623603073276,0.0384950679153997
"8",0.00275530211148012,0.0226219062697322,0.0265430464274704,0.0503968137579716,0.0210190137959452
"9",0.018875742806219,0.0109355082563234,0.0295874344133396,0.0360230450337168,0.054638822421496
"10",0.0173486887659479,0.0233392340099401,0.0295763699976613,0.0194824897691983,0.00680711404447953
"11",0.0395960408671586,0.0256698230438511,0.053169950105392,0.054896526484074,0.0432459470756963
"12",0.0226031020677311,0.0345676073485799,0.0267303135870619,0.0181770435472003,0.0387369585593921
"13",0.010063656950692,0.0225269531183482,0.0300914214059483,0.0170079019858454,0.0246306715337574
"14",0.017395159697394,0.0350355622799784,0.0385674326526912,0.0137724850052858,0.0207692437568346
"15",0.00822664345119006,0.0209759075290057,0.0145884437047064,0.0503556269086107,0.00909437995060985
"16",0.0273445470364615,0.00958383842659091,0.0289547885990023,0.0278800345399274,0.0270202280660022
"17",0.0390178531450427,0.0177386494938422,0.0209559778415504,0.0351542992450583,0.00779894066604453
"18",0.0279900500360767,0.00754476037183743,0.0520479763038038,0.0157788435383777,0.0178962559820449
"19",0.0401204303842354,0.0181863862627777,0.0199920798223247,0.0442897716292108,0.0203999615290032
"20",0.00239376124877044,0.0214634523953445,0.0120733189628888,0.0175121809155575,0.0156485567471187
